Item_Identifier,Outlet_Identifier,Item_Outlet_Sales
FDV24,OUT013,2441.36112932205
DRF48,OUT010,512.17331526475
FDQ47,OUT046,588.910814964294
DRN36,OUT049,1582.31561189117
NCY06,OUT035,2148.41066291199
FDE52,OUT035,1426.20512940998
NCB54,OUT045,1947.21470682678
NCF31,OUT035,2506.64536681671
FDJ08,OUT027,5124.42202440605
NCC07,OUT017,1680.27518499756
NCD19,OUT027,1440.07507422066
FDL46,OUT049,1955.77551384125
FDM20,OUT045,3481.26694765015
NCI06,OUT010,459.972642840862
DRM11,OUT035,4346.92556307106
NCH07,OUT018,2311.68171691246
FDS23,OUT013,2109.24054593887
FDO49,OUT018,670.330089501953
FDS35,OUT049,1049.81480397568
DRK39,OUT045,1237.91442968845
DRI39,OUT049,911.443200828552
FDV04,OUT017,2599.79542133789
NCN14,OUT035,3116.48133251953
FDH08,OUT013,3761.00603526688
FDS20,OUT046,3005.35169648132
FDV40,OUT049,1206.56262550507
FDZ48,OUT010,237.648953923416
FDS24,OUT027,2340.83318358192
FDK44,OUT049,2468.32145781784
FDS48,OUT045,2383.34972635689
FDK26,OUT010,467.569998945236
FDD23,OUT045,3088.7863822506
NCH54,OUT017,2642.50759742737
NCP14,OUT010,259.80592320199
FDM60,OUT010,102.285380618191
FDV24,OUT017,2472.66599246979
FDH08,OUT018,3156.89197442436
FDS12,OUT027,3275.67704707947
FDR39,OUT027,4993.6073201828
FDP12,OUT027,895.437923109818
DRF60,OUT027,6066.80370082855
FDC09,OUT035,1737.12394937439
FDF50,OUT018,2868.13331929855
FDG28,OUT035,4123.12373631134
NCE19,OUT017,894.338255361176
NCM53,OUT010,278.751356040001
NCN18,OUT049,1798.25983982391
FDF32,OUT035,3361.99411714287
FDF11,OUT013,3942.86855517387
DRI59,OUT049,3711.68619492645
NCG54,OUT035,2816.58864431877
FDM44,OUT046,1611.84603744316
FDT57,OUT018,3258.35167232208
FDV24,OUT046,2499.98286549568
FDI50,OUT019,703.154554324722
FDS09,OUT035,841.731706539917
NCC31,OUT027,3978.38417799911
FDQ07,OUT019,555.510298330879
FDC22,OUT017,3235.48710735321
FDZ56,OUT046,2743.29040927124
FDZ40,OUT019,158.312491519403
FDS46,OUT027,3041.79035628777
DRD24,OUT045,2230.0248875164
FDV45,OUT017,3176.76873958511
FDL26,OUT045,2476.31306347733
FDA56,OUT018,1680.86953510952
FDN27,OUT046,1900.25055324097
FDM20,OUT049,3496.54159665527
FDO16,OUT017,1341.039320755
FDL03,OUT035,3332.56988988495
FDE58,OUT046,1839.1856633419
FDI02,OUT027,3001.04338167076
NCC55,OUT019,81.9221474327087
FDR03,OUT018,2885.59932933426
FDB14,OUT017,1526.0771998291
FDR45,OUT013,3765.29556438961
NCN07,OUT017,2128.7537523468
FDM51,OUT019,282.896233606243
FDT52,OUT027,6175.18870309448
FDL26,OUT046,2469.23726103058
NCZ42,OUT046,3750.34141252441
DRI47,OUT019,361.579674902344
FDW40,OUT013,2340.42371694031
FDN34,OUT046,2792.90019457855
FDS01,OUT035,3099.02854689102
NCG55,OUT045,1783.82504807739
FDC11,OUT035,1470.21305148087
FDX35,OUT018,3288.19588772163
NCB06,OUT046,2684.78889060974
FDR09,OUT019,638.32708774786
FDC53,OUT017,1535.79677519531
FDY45,OUT013,4083.33218928947
FDA22,OUT010,361.262287114048
FDE02,OUT035,1588.57733160706
FDW21,OUT045,1551.09127640533
FDV34,OUT046,1266.46694736328
FDS59,OUT049,1759.18703548241
NCW17,OUT017,2172.87343358231
NCK54,OUT046,1849.90452015877
FDG17,OUT019,588.611020229817
FDG35,OUT017,3011.40053562241
FDD08,OUT010,76.254199238348
NCO07,OUT017,3531.74809902954
FDJ10,OUT010,335.588148082066
FDW36,OUT017,1681.4454623291
FDW21,OUT010,234.686381860399
FDY19,OUT017,1949.04035605125
DRE03,OUT013,685.444166858482
NCC55,OUT049,626.568426147461
FDH52,OUT010,148.801695545959
FDO09,OUT017,4294.78878113556
FDU43,OUT045,3808.91502062302
FDX09,OUT010,463.775160761595
FDH40,OUT019,212.08194368248
FDW58,OUT017,1717.57440702744
FDC47,OUT017,3494.63570142345
NCR41,OUT035,1588.41355721397
DRG49,OUT035,4083.77544159241
FDC52,OUT027,3722.96947901001
FDY13,OUT046,1179.65980189991
FDY35,OUT013,702.541267618179
FDI35,OUT017,3157.11288392944
NCU18,OUT049,2297.80435474854
FDY33,OUT018,2385.09865390053
FDC15,OUT027,3953.37411864624
FDU01,OUT049,3101.56693945084
NCU42,OUT046,2734.68785153961
NCV29,OUT018,2533.66288641071
NCY30,OUT017,3038.33670383301
FDQ46,OUT049,1738.25960849533
FDG58,OUT027,3922.75791657715
FDK33,OUT017,3518.26111447144
NCD07,OUT045,1732.49435224457
NCX29,OUT027,3820.70841839256
NCT42,OUT013,2374.66588754883
DRN59,OUT035,709.323385780334
FDI44,OUT035,1296.71840154114
FDA45,OUT049,2970.4860086689
FDP31,OUT045,876.797807826233
FDY01,OUT046,1682.16958082123
FDT09,OUT018,1705.1227169136
DRH03,OUT027,2495.82669142914
FDA36,OUT018,2489.00012769356
NCF31,OUT017,2401.77245075989
FDG14,OUT049,2474.55443436279
FDG28,OUT027,6386.17753338928
FDU14,OUT049,4019.37310123444
FDY47,OUT019,324.16438309741
FDI56,OUT049,1457.39599463196
DRD01,OUT013,839.097745599747
FDM22,OUT046,888.359322052002
FDH33,OUT013,667.62398022728
DRZ24,OUT013,1932.54608294678
NCQ38,OUT046,1696.24554304504
FDO16,OUT027,2194.0729391098
FDU07,OUT027,3611.4347470665
NCB07,OUT013,3119.85644800186
FDU48,OUT045,2011.87898166962
NCM43,OUT045,2644.72513798523
FDR31,OUT010,349.943905019855
DRK49,OUT018,457.877297189713
NCI30,OUT010,594.27234075737
DRD60,OUT017,3017.07406392174
NCG19,OUT046,3721.73790065918
FDH12,OUT035,1646.5042287941
FDM32,OUT035,1533.18696526909
FDM27,OUT035,2529.87591008682
NCU53,OUT027,4320.74818283386
NCQ18,OUT046,1703.85828266144
FDS10,OUT013,2957.07075051956
FDB33,OUT027,4169.33571669159
FDI12,OUT013,1333.2711140892
NCW42,OUT013,3478.22909524612
NCC06,OUT018,1777.85812453613
FDW02,OUT017,2077.64881817322
NCD43,OUT017,1763.95686822662
FDM57,OUT018,1107.22732186089
FDA58,OUT017,3877.04588821106
FDK56,OUT046,2955.72264215431
FDP52,OUT045,3693.37697175407
FDW20,OUT018,1685.85231028652
FDS52,OUT049,1573.3685309967
NCT29,OUT018,1633.12274194908
NCL54,OUT013,2895.32771701965
FDC05,OUT045,3100.71017902832
FDF34,OUT035,3374.58717075806
FDP03,OUT027,3372.15956188431
FDD32,OUT010,205.819358708572
FDZ10,OUT045,1994.87852740097
FDZ40,OUT035,870.286487166596
FDD51,OUT018,522.750854336548
NCY30,OUT019,487.808805425453
FDP58,OUT017,3494.98226315231
FDV49,OUT017,4360.24703248367
FDY24,OUT019,130.260571975851
NCO55,OUT017,1757.81287424698
FDR13,OUT017,1974.79245238419
FDS51,OUT017,985.957908985329
FDP26,OUT045,1577.73378465843
NCB54,OUT027,3333.23415195618
FDF32,OUT017,3259.18018296318
FDN31,OUT018,2645.901551754
DRM48,OUT017,593.718599554443
FDN20,OUT049,2833.37052913399
DRL01,OUT046,3701.53053316727
FDV56,OUT049,1742.35311899414
DRH13,OUT027,2785.8136807251
FDA03,OUT017,2393.97118593102
FDF47,OUT027,5875.02797780037
FDX32,OUT046,2124.70898868313
FDX57,OUT049,1584.5825762146
NCA30,OUT045,2984.79418454132
FDO49,OUT013,695.597080700684
FDL04,OUT019,245.413234036255
DRM48,OUT035,596.767585192871
FDR16,OUT013,3582.77203106728
NCC19,OUT018,2896.0644327755
NCE42,OUT045,3529.05315827694
FDY24,OUT017,777.718162124634
FDH19,OUT049,3113.30546073341
FDJ46,OUT013,2703.67184144611
FDN45,OUT010,589.162088483047
FDY08,OUT035,2255.4739188179
FDZ37,OUT035,1465.29047228355
NCT30,OUT045,736.286796473122
DRY23,OUT018,505.880761644745
NCZ30,OUT018,1640.29936946869
FDC44,OUT018,1627.97092783298
FDB45,OUT035,1765.84812644501
FDY04,OUT013,2330.70446418571
FDM27,OUT046,2598.34166988144
FDZ43,OUT017,4055.71369489746
FDT39,OUT019,329.880569261646
NCC06,OUT019,304.741336348724
FDL15,OUT027,4013.35907391701
FDL57,OUT017,4316.47677588348
FDU08,OUT046,1545.55676975555
FDK40,OUT017,4363.83267633629
FDQ12,OUT010,523.137211661339
FDS48,OUT017,2496.19872360077
FDP09,OUT045,3345.76954730358
FDW21,OUT049,1599.1234432991
FDY25,OUT035,3060.4716522583
DRE13,OUT017,1382.65062496834
FDV43,OUT019,82.4819704365492
FDD22,OUT045,1725.6348592041
FDM46,OUT019,253.33351348114
NCO30,OUT010,458.798039404678
FDM25,OUT046,2685.52815266113
NCN41,OUT049,1996.75327743149
FDU24,OUT045,1485.73065454102
FDZ50,OUT046,3027.55002854004
FDP45,OUT013,4087.99781878357
NCM54,OUT045,1943.5578922121
FDW10,OUT019,425.781940001965
FDP20,OUT017,1981.87636074257
FDK32,OUT046,2415.4653716032
FDN52,OUT049,1383.22299640083
FDM58,OUT045,1730.50195563507
FDZ46,OUT027,2898.02949452057
NCA18,OUT018,1571.11387024117
FDD35,OUT046,1966.00804644775
NCK31,OUT035,820.7360052948
FDI40,OUT027,2726.24123581696
FDT50,OUT019,234.1688280756
NCT06,OUT046,2614.14210186863
FDT31,OUT035,3174.38371605225
FDT45,OUT049,823.780733388519
FDT13,OUT045,2980.61625323868
FDO50,OUT045,1415.99301446457
NCU18,OUT010,324.10444972496
NCR54,OUT049,3311.65725054359
NCO18,OUT018,2445.78165579357
FDU09,OUT045,885.559397822571
FDT13,OUT018,2629.14275003014
FDE09,OUT046,1762.44558041382
NCK53,OUT019,278.93677980051
FDG45,OUT049,3528.09674003754
DRH15,OUT035,718.709718650436
FDO21,OUT019,523.752038160706
FDD14,OUT027,5144.44649466057
FDC09,OUT046,1613.51523020325
FDH45,OUT027,1068.43755353851
FDV32,OUT046,1030.3329086647
FDG12,OUT035,1983.02750162811
FDS32,OUT013,2225.88319880962
NCL55,OUT018,3447.18757802582
DRE01,OUT035,4001.50448199158
DRE15,OUT049,1206.65242971039
NCL42,OUT045,3844.402825
FDP31,OUT013,972.196540869141
FDN33,OUT018,1232.76506269569
FDZ59,OUT046,2750.9614156723
FDE45,OUT010,438.93932237792
FDJ07,OUT013,1911.75331281662
FDQ45,OUT018,2576.13002735596
FDM33,OUT027,5518.12930255318
FDO15,OUT010,178.067971890306
FDM46,OUT013,1469.58128536987
FDR03,OUT045,3052.8637863636
FDY49,OUT018,2188.83675904999
FDQ60,OUT045,1885.21850346279
FDW10,OUT049,2800.23690286827
FDO51,OUT049,631.975974884033
FDJ40,OUT018,1462.78117065506
FDS20,OUT018,2566.70593559303
FDU45,OUT013,1793.67954234867
FDV02,OUT035,2796.60262093849
FDN09,OUT046,3919.24342853012
NCM55,OUT027,4974.02596286774
FDN23,OUT018,1943.86948906517
FDY31,OUT010,338.084113202763
FDW03,OUT010,304.551018430567
FDD14,OUT046,3112.93225203323
FDV23,OUT017,1988.40109695988
DRI03,OUT045,2747.06589781609
FDN13,OUT035,1546.68660641747
FDF45,OUT027,1660.07848080749
FDU46,OUT035,1439.9746603508
FDB57,OUT049,3726.96642404709
FDV12,OUT049,1613.89623757324
FDQ58,OUT013,2472.48026593781
NCA18,OUT017,1826.22544346581
FDH52,OUT049,965.104184929276
FDM24,OUT018,2137.86525440445
NCP43,OUT027,4348.97675573349
NCO18,OUT019,443.11655295229
FDM32,OUT017,1488.86829200745
NCL07,OUT017,601.767361381531
FDK03,OUT013,4110.56140380249
FDP59,OUT017,1685.60161497498
FDQ24,OUT049,3644.62249284744
FDQ16,OUT018,1433.49312564926
FDU44,OUT013,2452.13493977966
FDH28,OUT010,103.152292301035
FDV28,OUT019,81.2920861089706
FDM22,OUT045,845.310705184937
FDR56,OUT046,3187.65867827148
FDV39,OUT049,3247.10019332199
FDU37,OUT019,240.680526649475
FDQ11,OUT010,629.664356200504
FDX02,OUT045,3327.46115510788
NCS42,OUT018,1265.79039513969
FDY57,OUT027,2568.35787908936
FDB21,OUT049,3945.02387087784
FDE28,OUT017,3805.81498424072
FDQ55,OUT017,1981.46881474876
FDA48,OUT049,3707.65373730469
FDZ19,OUT045,2719.62771728516
NCC43,OUT045,3855.41419252415
NCV18,OUT046,1327.09818220139
NCA42,OUT018,2270.90797751884
FDY45,OUT046,4089.24215022011
NCC30,OUT045,2804.17751085434
FDM57,OUT013,1340.7270766674
FDL09,OUT010,381.35312301712
FDB09,OUT027,3222.69039933701
FDT44,OUT035,1978.43156685028
NCT06,OUT027,4154.32047611275
FDX26,OUT049,3038.23474815979
FDK32,OUT013,2516.51252662621
DRA12,OUT046,2288.88817598877
FDO46,OUT010,507.699372681046
FDE52,OUT013,1280.35075873146
NCH42,OUT045,3607.6507812624
FDV08,OUT035,703.895962651443
FDB47,OUT018,3038.91622667084
FDC28,OUT010,224.139094340086
FDD22,OUT046,1848.15577398071
FDS07,OUT027,3170.41063657913
DRI13,OUT045,3485.84148629761
FDG32,OUT018,3136.28947944984
FDU14,OUT017,4035.415143013
FDD28,OUT019,168.032020358276
NCP41,OUT017,1801.21316944122
FDS08,OUT049,2842.0029027977
FDX47,OUT045,2399.92492346191
FDC53,OUT019,247.696380236816
FDQ19,OUT035,4169.52516695404
FDL14,OUT045,2416.01156462975
FDM33,OUT019,554.326421119165
FDA51,OUT045,1835.24368227425
FDZ27,OUT018,633.51617161274
FDT04,OUT046,652.216839064789
DRC13,OUT049,2054.1692312336
FDR16,OUT027,5283.86950676422
FDQ03,OUT027,5401.83734442444
FDE38,OUT035,2823.79655237236
DRH23,OUT027,1646.23621346092
FDT11,OUT019,485.899865151501
FDD09,OUT035,2998.77327743225
FDR40,OUT045,1266.60697717838
FDX07,OUT017,3137.38553197861
FDR07,OUT035,1572.5766842247
FDA51,OUT017,1735.8113442028
FDT59,OUT019,634.702656176662
FDF20,OUT017,3292.27708005066
FDR13,OUT045,1849.30502189636
FDY26,OUT049,3432.45720736542
FDW04,OUT017,2137.36334151077
FDK52,OUT017,3733.71640191307
FDN60,OUT049,2534.80677271271
FDM09,OUT019,455.001417489052
FDP46,OUT049,1410.08793803406
FDB50,OUT019,232.372828857946
NCQ29,OUT049,4272.79236270371
FDP16,OUT027,6128.96404505196
FDX33,OUT018,2305.79486762352
FDP07,OUT010,480.999923054695
FDN22,OUT046,3892.60114458618
FDF39,OUT049,4193.74641855621
FDS21,OUT017,997.944963615417
NCM42,OUT013,1644.40308501663
FDK50,OUT019,548.293725478172
DRF13,OUT027,3676.55876486282
FDH35,OUT018,2247.03244437275
FDP60,OUT018,1311.79370115738
DRJ49,OUT027,3298.73773877106
NCT42,OUT019,331.826618966675
FDE38,OUT049,2601.58491919231
FDI04,OUT049,3266.43577049789
NCH54,OUT045,2482.76171485901
FDT56,OUT049,948.797797894669
DRD15,OUT018,3125.36824960747
FDV58,OUT013,3095.62267291031
FDP21,OUT049,2651.72343990097
FDH05,OUT013,3735.38222199097
FDR10,OUT027,4121.00017508545
NCP06,OUT045,2348.28488848743
FDF33,OUT049,1585.97641256065
DRK37,OUT013,3025.72399209213
DRH49,OUT045,1361.81299542847
FDT58,OUT013,2607.89562149048
FDD41,OUT018,1399.06178838043
FDP40,OUT018,1517.31343293915
FDM51,OUT027,2628.23826332169
FDO45,OUT010,204.547922039795
FDW33,OUT010,269.57768170166
FDY24,OUT045,868.336303694534
FDB10,OUT010,643.865665533543
FDM40,OUT035,2264.58499706039
NCI06,OUT017,2984.22414479065
FDW12,OUT019,353.403525352001
FDX48,OUT027,3986.80321257935
NCW05,OUT027,2625.07945568123
FDX27,OUT017,1506.5476437851
DRM37,OUT045,2945.16408523102
FDA38,OUT045,3784.1344643467
FDR36,OUT046,723.046747931671
FDZ45,OUT046,3227.29425825958
FDG05,OUT017,2618.81258548164
FDK28,OUT013,4094.67473850346
FDV47,OUT045,1296.44194701195
FDN21,OUT045,2524.29107894783
FDP20,OUT027,3479.91853472519
FDI35,OUT045,2957.45077021637
DRY23,OUT013,682.144460797119
FDA56,OUT017,2037.78985836639
FDB09,OUT013,1880.73353591709
NCO26,OUT027,2934.05409981079
FDQ49,OUT018,2213.56750204659
FDI52,OUT027,3165.52381077118
FDZ44,OUT027,3108.89321293335
FDZ09,OUT018,2426.49610049171
FDY03,OUT049,1942.36618776436
NCG42,OUT017,2152.34747965622
DRI13,OUT027,5473.48815078278
FDQ32,OUT013,2042.89961751709
FDW16,OUT035,1464.08982874603
FDU27,OUT046,755.634755786133
FDR28,OUT010,397.301882701397
FDQ49,OUT010,377.927946611881
FDS37,OUT046,1872.13800269623
FDW26,OUT018,3264.90661244774
FDX12,OUT018,3253.51737028885
NCP06,OUT013,2416.81352675171
FDW45,OUT010,334.834543609715
NCN30,OUT049,1549.84177563858
FDN24,OUT049,850.780914608765
NCL41,OUT027,914.650689428711
FDR02,OUT019,277.388005882788
FDD09,OUT010,475.945000409317
FDS33,OUT010,209.259864104891
FDU22,OUT045,1828.17422045746
FDI53,OUT013,2626.34849234924
DRH01,OUT049,2904.97209522095
FDX32,OUT013,2304.03029250526
NCP30,OUT018,457.867863556671
FDB60,OUT045,2987.8641931488
FDB14,OUT049,1496.27569941711
NCP02,OUT035,928.498787976074
FDJ10,OUT017,2289.15577710915
FDG34,OUT046,1933.94384635048
NCB18,OUT017,1409.52327240601
FDM16,OUT049,1181.65872426319
FDW25,OUT018,1159.00143303452
FDB35,OUT010,241.828193371296
DRN11,OUT013,2310.1126636734
FDF41,OUT019,536.096026899338
FDH16,OUT045,1319.95791274738
NCQ50,OUT018,2957.79738878803
DRH23,OUT018,752.671618066406
DRJ37,OUT013,2373.97478569031
DRJ24,OUT027,4851.86881696396
FDY16,OUT035,3022.27272575913
FDQ27,OUT045,1586.47535355759
FDZ33,OUT045,2343.55028169899
FDF29,OUT045,2010.75707170773
FDA08,OUT049,2710.38208987999
FDG31,OUT046,1008.01479147472
FDE34,OUT019,480.846811263084
NCR30,OUT027,2054.69430395508
FDV33,OUT035,4212.69494205017
DRZ24,OUT018,1648.19984766006
NCL54,OUT035,2892.55841255646
FDR12,OUT049,2904.54628934784
NCC54,OUT046,3909.47745436325
DRN59,OUT013,701.804672452927
FDX50,OUT019,260.644948277855
FDV31,OUT027,4809.6559876442
NCA29,OUT027,4657.53981401901
FDW60,OUT049,2980.55213862038
FDX08,OUT017,3112.13609139977
DRD49,OUT013,3839.93416962891
FDD33,OUT046,3669.86398129768
FDW35,OUT013,659.18062666626
FDJ36,OUT017,1681.4867623352
FDV51,OUT035,2849.2218424427
FDW36,OUT046,1724.32911632538
FDH35,OUT046,2672.07498288116
NCS30,OUT027,3410.53951025314
FDN49,OUT017,586.39447214508
FDL08,OUT018,3440.84562963867
FDI09,OUT013,3948.05979273987
FDP19,OUT018,1770.34094727554
FDU21,OUT010,77.5583154034138
NCP41,OUT045,1624.44610770226
FDY10,OUT013,1816.70544836426
FDP12,OUT018,465.688911379051
NCN26,OUT049,1935.24229884796
FDK44,OUT013,2801.67076127319
FDC28,OUT049,1691.34056653957
FDJ41,OUT027,6171.08819562836
NCT29,OUT035,2023.51966462479
NCH42,OUT019,557.18148363924
FDU60,OUT018,2387.32056853752
FDS02,OUT045,3079.36503776646
FDC51,OUT046,1946.52397458076
FDU03,OUT013,3045.00597326202
FDX39,OUT045,3350.50687604027
NCY05,OUT010,91.8882259687424
NCL06,OUT027,6368.91753752251
FDD32,OUT035,1334.7030200325
NCN41,OUT045,1889.76793785286
NCX53,OUT049,2370.05445832787
FDU57,OUT019,346.890880843925
FDQ23,OUT046,1685.3033929718
FDQ52,OUT045,3862.01147373009
FDC14,OUT045,627.150739244843
FDY09,OUT035,3052.29827106476
FDQ28,OUT045,2451.05137488098
FDV25,OUT046,3588.03966149292
FDJ07,OUT035,1890.06334231377
DRB25,OUT049,1714.16881493111
FDK52,OUT019,556.815552556944
FDY52,OUT027,1454.08933156128
FDB28,OUT046,3139.13280020866
FDT36,OUT035,584.28138764267
FDV25,OUT017,3739.80529538269
NCN07,OUT027,3070.96579432526
FDC57,OUT017,3195.65167076111
FDQ03,OUT018,3273.84255966492
FDU23,OUT017,2878.40508299561
NCX41,OUT035,3658.85490834274
NCD06,OUT035,747.844939460754
FDW08,OUT045,1642.902540802
NCU29,OUT017,2452.54059448242
NCE06,OUT013,2593.5743374321
FDV52,OUT010,265.863834692717
FDB02,OUT017,2930.0308565197
NCR18,OUT045,649.072373152924
FDK16,OUT049,1525.95354801521
NCQ29,OUT010,708.309162941694
FDZ01,OUT019,275.371876844406
FDW27,OUT035,2602.13035504189
FDD17,OUT018,3249.28291491356
FDW39,OUT013,2871.01428561401
DRH59,OUT045,1104.37453957939
FDS52,OUT013,1577.5087124733
FDU40,OUT027,5235.85624119873
NCF54,OUT013,2481.39985717201
FDH46,OUT045,1618.48274536819
NCP14,OUT049,1752.34836377945
FDH50,OUT049,3107.67640539207
DRF15,OUT010,335.806134555817
FDV27,OUT027,2438.64936273994
NCJ06,OUT049,2013.75113822823
FDN02,OUT018,2936.37278815899
FDQ51,OUT049,753.762835437393
FDQ07,OUT017,3752.26801318359
FDS45,OUT049,1733.60695442505
NCJ06,OUT045,1901.14503398094
FDD36,OUT035,1940.56891291351
FDY25,OUT045,2925.25403575134
FDU52,OUT046,2440.58168292904
DRK47,OUT017,3727.87365771103
NCL30,OUT017,2094.86389762573
FDN22,OUT035,4102.39823354797
NCF30,OUT027,3168.57345257378
FDK03,OUT035,4296.88834404297
FDT45,OUT017,878.007940631103
NCC54,OUT027,6062.69151052322
FDP08,OUT018,2844.48555850677
FDU44,OUT046,2606.54242273865
DRG39,OUT035,840.335163489533
FDU32,OUT049,2028.48777419777
FDY27,OUT049,2895.04974042969
NCP54,OUT013,1971.54782573318
NCZ41,OUT049,2068.4935300415
DRL49,OUT013,2202.24244364624
FDI05,OUT018,1008.5715672823
FDY56,OUT045,3584.85198761692
DRC13,OUT013,2019.63374085236
NCV29,OUT017,3017.23287039299
FDR24,OUT049,1414.81014807129
FDZ34,OUT018,2566.56126464653
FDP37,OUT035,2084.43523792992
FDX08,OUT027,5148.21040108337
FDS57,OUT045,2181.39791749191
NCG18,OUT049,1722.39790113602
FDK25,OUT018,2411.08635444031
FDH53,OUT049,1283.10799812698
DRI59,OUT018,3187.46737987442
FDA52,OUT046,2812.94926862812
FDT20,OUT010,96.7695321202278
FDE36,OUT019,441.839005167103
FDI24,OUT017,2939.82217711258
FDB28,OUT018,2940.07502234287
FDV11,OUT017,2933.78188038139
FDP01,OUT046,2362.97961644382
FDD34,OUT027,4604.68535694694
