Item_Identifier,Outlet_Identifier,Item_Outlet_Sales
FDJ46,OUT013,2771.5007881937
FDN45,OUT010,542.337961218837
FDY08,OUT035,2237.33062542659
FDZ37,OUT035,1384.42542142967
NCT30,OUT045,757.133174850115
DRY23,OUT018,669.857592867025
NCZ30,OUT018,1945.26125847809
FDC44,OUT018,1811.67716255188
FDB45,OUT035,1672.28812003075
FDY04,OUT013,2608.72573835511
FDM27,OUT046,2539.57782825519
FDZ43,OUT017,3855.86545143736
FDT39,OUT019,363.966951985226
NCC06,OUT019,306.009569713758
FDL15,OUT027,4086.88504877005
FDL57,OUT017,4116.05236390469
FDU08,OUT046,1577.56775797079
FDK40,OUT017,4220.9090066103
FDQ12,OUT010,553.184778393352
FDS48,OUT017,2416.13001297464
FDP09,OUT045,3389.79153168332
FDW21,OUT049,1582.86764863951
FDY25,OUT035,2894.44354754804
DRE13,OUT017,1366.84436070715
FDV43,OUT019,103.123720221607
FDD22,OUT045,1786.14626582629
FDM46,OUT019,223.861385041551
NCO30,OUT010,446.604332409972
FDM25,OUT046,2777.34729002306
NCN41,OUT049,1963.85243105304
FDU24,OUT045,1491.38539830899
FDZ50,OUT046,2937.00889383551
FDP45,OUT013,4019.22866767102
NCM54,OUT045,2016.51250275173
FDW10,OUT019,423.366809787627
FDP20,OUT017,2044.22984411991
FDK32,OUT046,2414.4901794927
FDN52,OUT049,1402.00648215219
FDM58,OUT045,1774.95831809377
FDZ46,OUT027,2949.30880470588
NCA18,OUT018,1872.37018072252
FDD35,OUT046,1947.40614788624
NCK31,OUT035,790.613907578786
FDI40,OUT027,2675.54257903743
FDT50,OUT019,236.086932594644
NCT06,OUT046,2633.71002392006
FDT31,OUT035,3002.96024744043
FDT45,OUT049,848.61542518063
FDT13,OUT045,2990.72063262106
FDO50,OUT045,1454.11994269024
NCU18,OUT010,340.093909510619
NCR54,OUT049,3118.41667148347
NCO18,OUT018,2849.22825592621
FDU09,OUT045,899.760329100692
FDT13,OUT018,2997.11374561107
FDE09,OUT046,1793.63260113759
NCK53,OUT019,244.125099722992
FDG45,OUT049,3408.97087065334
DRH15,OUT035,719.909274465796
FDO21,OUT019,540.96550877193
FDD14,OUT027,4902.7919655615
FDC09,OUT046,1641.96238856264
FDH45,OUT027,1151.79282010695
FDV32,OUT046,1039.69598278248
FDG12,OUT035,1903.70602404304
FDS32,OUT013,2240.5271819216
NCL55,OUT018,4014.93888885473
DRE01,OUT035,3892.6258511299
DRE15,OUT049,1230.69342991545
NCL42,OUT045,3947.97742339739
FDP31,OUT013,1023.16658914681
FDN33,OUT018,1495.08701073021
FDZ59,OUT046,2634.76169100692
FDE45,OUT010,430.521720221607
FDJ07,OUT013,1892.6011867794
FDQ45,OUT018,2948.19684156802
FDM33,OUT027,5832.99568278075
FDO15,OUT010,182.793570637119
FDM46,OUT013,1478.59917232898
FDR03,OUT045,3287.6263895465
FDY49,OUT018,2659.82908704074
FDQ60,OUT045,1898.91118930054
FDW10,OUT049,2815.15935680246
FDO51,OUT049,713.011105549577
FDJ40,OUT018,1738.78608479631
FDS20,OUT018,2912.52966419677
FDU45,OUT013,1797.29265832437
FDV02,OUT035,2707.65276876249
FDN09,OUT046,3872.35328983859
NCM55,OUT027,4968.41389219251
FDN23,OUT018,2311.81998142967
FDY31,OUT010,350.457808864266
FDW03,OUT010,257.227626038781
FDD14,OUT046,2931.66744793236
FDV23,OUT017,2009.1092779093
DRI03,OUT045,2808.21963265181
FDN13,OUT035,1587.66248338201
FDF45,OUT027,1591.19200342246
FDU46,OUT035,1397.75825857033
FDB57,OUT049,3554.20641500384
FDV12,OUT049,1592.49887335895
FDQ58,OUT013,2415.54184657955
NCA18,OUT017,1853.1908417525
FDH52,OUT049,980.054631698693
FDM24,OUT018,2399.60061933897
NCP43,OUT027,4821.34072513369
NCO18,OUT019,426.099158818098
FDM32,OUT017,1457.35805441968
NCL07,OUT017,606.514629362029
FDK03,OUT013,4047.40950973098
FDP59,OUT017,1634.47605325134
FDQ24,OUT049,4006.44244169101
FDQ16,OUT018,1751.57231077633
FDU44,OUT013,2567.71711508071
FDH28,OUT010,93.3253176361957
FDV28,OUT019,86.0941061865189
FDM22,OUT045,860.896595234435
FDR56,OUT046,3133.85284279785
FDV39,OUT049,3146.09245761722
FDU37,OUT019,194.364764542936
FDQ11,OUT010,619.339207756233
FDX02,OUT045,3572.79758757879
NCS42,OUT018,1480.23900581091
FDY57,OUT027,2519.57540278075
FDB21,OUT049,3866.00173208301
FDE28,OUT017,3673.91106262875
FDQ55,OUT017,1810.58394023059
FDA48,OUT049,3557.94958265949
FDZ19,OUT045,2786.93695950807
NCC43,OUT045,4034.15978305918
NCV18,OUT046,1309.38945426595
NCA42,OUT018,2542.22777358955
FDY45,OUT046,4096.95613540354
NCC30,OUT045,2858.27131425058
FDM57,OUT013,1364.78258176787
FDL09,OUT010,402.709034164358
FDB09,OUT027,3321.40413026738
FDT44,OUT035,1899.49935569562
NCT06,OUT027,4372.06818032086
FDX26,OUT049,2930.11072491929
FDK32,OUT013,2446.45574444274
DRA12,OUT046,2284.18575053036
FDO46,OUT010,453.670385964912
FDE52,OUT013,1384.93047735588
NCH42,OUT045,3679.2525085319
FDV08,OUT035,672.002482275173
FDB47,OUT018,3366.95213552652
FDC28,OUT010,266.873426592798
FDD22,OUT046,1818.11183077633
FDS07,OUT027,3067.17704748663
DRI13,OUT045,3467.4774441814
FDG32,OUT018,3563.79608448885
FDU14,OUT017,4000.09088393543
FDD28,OUT019,141.954659279778
NCP41,OUT017,1751.06725485012
FDS08,OUT049,2797.57829607994
FDX47,OUT045,2517.74854395081
FDC53,OUT019,242.517466297322
FDQ19,OUT035,3854.26717318985
FDL14,OUT045,2475.68825358955
FDM33,OUT019,534.058335180055
FDA51,OUT045,1810.07888430438
FDZ27,OUT018,777.32262567256
FDT04,OUT046,659.804422690238
DRC13,OUT049,1994.21971775557
FDR16,OUT027,5714.35566780749
FDQ03,OUT027,6286.61144213904
FDE38,OUT035,2681.65837134512
DRH23,OUT027,1518.56557882353
FDT11,OUT019,453.352626038781
FDD09,OUT035,2872.06765208301
FDR40,OUT045,1309.97762066103
FDX07,OUT017,2932.76067025365
FDR07,OUT035,1550.48013823213
FDA51,OUT017,1826.0616667794
FDT59,OUT019,555.999706371191
FDF20,OUT017,3117.87006032283
FDR13,OUT045,1835.60978102998
FDY26,OUT049,3359.97085614143
FDW04,OUT017,2075.06063151422
FDK52,OUT017,3626.59243683321
FDN60,OUT049,2511.86048688701
FDM09,OUT019,412.60257156048
FDP46,OUT049,1404.61487225211
FDB50,OUT019,191.232076638966
NCQ29,OUT049,4136.78842588778
FDP16,OUT027,6530.26258459893
FDX33,OUT018,2575.75006155265
FDP07,OUT010,471.837271468144
FDN22,OUT046,4014.43383292852
FDF39,OUT049,4182.55032867025
FDS21,OUT017,970.464962213682
NCM42,OUT013,1713.21363283628
FDK50,OUT019,394.759723915051
DRF13,OUT027,3910.60695743316
FDH35,OUT018,2620.41874201384
FDP60,OUT018,1590.31242871637
DRJ49,OUT027,3464.06488941176
NCT42,OUT019,358.178216066482
FDE38,OUT049,2680.06009309762
FDI04,OUT049,3174.86146607225
NCH54,OUT045,2523.55349054573
FDT56,OUT049,941.779064227517
DRD15,OUT018,3713.82646358186
FDV58,OUT013,3098.18566542659
FDP21,OUT049,2990.17402146041
FDH05,OUT013,3720.76618773251
FDR10,OUT027,4299.44175572193
NCP06,OUT045,2388.41267160646
FDF33,OUT049,1701.52062917756
DRK37,OUT013,3010.40502751729
DRH49,OUT045,1346.69646511914
FDT58,OUT013,2676.82198136818
FDD41,OUT018,1667.49328528824
FDP40,OUT018,1763.77037036126
FDM51,OUT027,2705.65766224599
FDO45,OUT010,208.585728531856
FDW33,OUT010,257.22134810711
FDY24,OUT045,865.144818816295
FDB10,OUT010,573.607373037858
FDM40,OUT035,2265.00641156034
NCI06,OUT017,2890.74193512683
FDW12,OUT019,346.600744228994
FDX48,OUT027,4121.41253989305
NCW05,OUT027,2850.06954588235
FDX27,OUT017,1520.65946269024
DRM37,OUT045,3169.01496424289
FDA38,OUT045,3860.7018414143
FDR36,OUT046,640.036917325134
FDZ45,OUT046,3177.51141140661
FDG05,OUT017,2532.67965933897
FDK28,OUT013,4132.58175754035
FDV47,OUT045,1370.62908359723
FDN21,OUT045,2565.61378090699
FDP20,OUT027,3385.20573903743
FDI35,OUT045,2905.08488411991
DRY23,OUT013,692.233488332052
FDA56,OUT017,1961.74909687932
FDB09,OUT013,1969.15232172175
NCO26,OUT027,3122.9948059893
FDQ49,OUT018,2502.31237263643
FDI52,OUT027,3257.60252149733
FDZ44,OUT027,3126.49705497326
FDZ09,OUT018,2627.35846616449
FDY03,OUT049,1807.97555013067
NCG42,OUT017,2076.65890976172
DRI13,OUT027,5802.94979294118
FDQ32,OUT013,2008.05761082244
FDW16,OUT035,1454.11994269024
FDU27,OUT046,751.791728946964
FDR28,OUT010,393.14581255771
FDQ49,OUT010,381.898656509695
FDS37,OUT046,1856.3873982475
FDW26,OUT018,3523.83912830131
FDX12,OUT018,3853.76211726364
NCP06,OUT013,2409.19028882398
FDW45,OUT010,350.6992677747
NCN30,OUT049,1511.02823797079
FDN24,OUT049,848.61542518063
NCL41,OUT027,873.475799786096
FDR02,OUT019,264.369980609418
FDD09,OUT010,436.793373961219
FDS33,OUT010,208.986067405355
FDU22,OUT045,1911.73897051499
FDI53,OUT013,2597.57934585703
DRH01,OUT049,2809.35441020753
FDX32,OUT013,2285.19586238278
NCP30,OUT018,635.83024897771
FDB60,OUT045,3131.24445269792
FDB14,OUT049,1492.9836765565
NCP02,OUT035,927.899615926211
FDJ10,OUT017,2243.7237384166
FDG34,OUT046,1766.50342616449
NCB18,OUT017,1404.1098163259
FDM16,OUT049,1186.48825014604
FDW25,OUT018,1344.51002047656
FDB35,OUT010,220.404659279778
DRN11,OUT013,2289.44408596464
FDF41,OUT019,599.412086795937
FDH16,OUT045,1409.40970699462
NCQ50,OUT018,3396.68970059954
DRH23,OUT018,913.598222167563
DRJ37,OUT013,2427.82301663336
DRJ24,OUT027,4917.84950716578
FDY16,OUT035,2931.66744793236
FDQ27,OUT045,1681.37273358955
FDZ33,OUT045,2375.16294493467
FDF29,OUT045,2099.03480522675
FDA08,OUT049,2607.63251603382
FDG31,OUT046,1041.79931695619
FDE34,OUT019,442.7472677747
NCR30,OUT027,1963.21813561497
FDV33,OUT035,4125.6420333897
DRZ24,OUT018,1921.83369592621
NCL54,OUT035,2773.0990664412
FDR12,OUT049,2763.04589626441
NCC54,OUT046,3866.54834324366
DRN59,OUT013,733.705612298232
FDX50,OUT019,266.384230840259
FDV31,OUT027,4748.71430053476
NCA29,OUT027,4598.97985005348
FDW60,OUT049,2826.34730453497
FDX08,OUT017,2915.76777592621
DRD49,OUT013,3779.23120602613
FDD33,OUT046,3696.24540285934
FDW35,OUT013,675.199038770177
FDJ36,OUT017,1645.15894505765
FDV51,OUT035,2659.28247588009
FDW36,OUT046,1701.56218441199
FDH35,OUT046,2641.19635923136
NCS30,OUT027,3485.35515679144
FDN49,OUT017,611.309464104535
FDL08,OUT018,3931.99464092237
FDI09,OUT013,3837.27427886241
FDP19,OUT018,2069.21412968486
FDU21,OUT010,79.8161745152354
NCP41,OUT045,1720.69996814758
FDY10,OUT013,1799.94260365872
FDP12,OUT018,579.973620784012
NCN26,OUT049,1855.29417592621
FDK44,OUT013,2788.57679299001
FDC28,OUT049,1744.12753069946
FDJ41,OUT027,7006.07877026738
NCT29,OUT035,1974.53532285934
NCH42,OUT019,551.494566020314
FDU60,OUT018,2670.93392430438
FDS02,OUT045,3087.54432885473
FDC51,OUT046,1967.04898754804
FDU03,OUT013,2918.92277718678
FDX39,OUT045,3384.4916410146
NCY05,OUT010,88.5849963065559
NCL06,OUT027,6918.2564173262
FDD32,OUT035,1279.06372279785
NCN41,OUT045,1962.25415280553
NCX53,OUT049,2261.80985506533
FDU57,OUT019,361.876400738689
FDQ23,OUT046,1662.74000578017
FDQ52,OUT045,3980.4064890392
FDC14,OUT045,641.635195572636
FDY09,OUT035,2825.84224860876
FDQ28,OUT045,2500.75564962337
FDV25,OUT046,3532.92374186011
FDJ07,OUT035,1857.43906533436
DRB25,OUT049,1695.67412734819
FDK52,OUT019,544.263354570637
FDY52,OUT027,1680.69628748663
FDB28,OUT046,3162.07524009224
FDT36,OUT035,576.777064289008
FDV25,OUT017,3550.50480258263
NCN07,OUT027,3471.06938737968
FDC57,OUT017,3089.18416233666
FDQ03,OUT018,3783.52098484243
FDU23,OUT017,2671.01703477325
NCX41,OUT035,3398.32953408148
NCD06,OUT035,746.491838278248
FDW08,OUT045,1705.81040799385
NCU29,OUT017,2318.71815034589
NCE06,OUT013,2573.05856098386
FDV52,OUT010,284.792575253924
FDB02,OUT017,2823.15074803997
NCR18,OUT045,685.840375342045
FDK16,OUT049,1508.92490379708
NCQ29,OUT010,624.721326869806
FDZ01,OUT019,249.907557710065
FDW27,OUT035,2509.79870794773
FDD17,OUT018,3802.15371265181
FDW39,OUT013,2823.15074803997
DRH59,OUT045,1160.95735342045
FDS52,OUT013,1625.47455016141
FDU40,OUT027,5196.09733411765
NCF54,OUT013,2775.28551108378
FDH46,OUT045,1643.56066681015
NCP14,OUT049,1656.30533755573
FDH50,OUT049,2960.43645638739
DRF15,OUT010,370.721523545706
FDV27,OUT027,2327.32961090909
NCJ06,OUT049,1920.78202883935
FDN02,OUT018,3283.88322189085
FDQ51,OUT049,734.757279385088
FDQ07,OUT017,3560.09447206764
FDS45,OUT049,1680.78456719447
NCJ06,OUT045,1936.76481131437
FDD36,OUT035,1873.38029257494
FDY25,OUT045,2918.41772126057
FDU52,OUT046,2476.7399206764
DRK47,OUT017,3629.20082693313
NCL30,OUT017,2052.72629128363
FDN22,OUT035,4025.62178066103
NCF30,OUT027,3359.50306374332
FDK03,OUT035,4095.35785715603
FDT45,OUT017,880.580990130669
NCC54,OUT027,6376.95669176471
FDP08,OUT018,3122.20139437356
FDU44,OUT046,2609.27234951576
DRG39,OUT035,843.86214567256
FDU32,OUT049,1948.96287089931
FDY27,OUT049,2853.47647950807
NCP54,OUT013,1967.04898754804
NCZ41,OUT049,2021.34889272867
DRL49,OUT013,2293.22880885473
FDI05,OUT018,1221.65037159108
FDY56,OUT045,3620.1993238432
DRC13,OUT013,1997.41627425058
NCV29,OUT017,2870.00587314374
FDR24,OUT049,1422.19593297463
FDZ34,OUT018,3058.81687563413
FDP37,OUT035,2021.81239342045
FDX08,OUT027,4815.10799935829
FDS57,OUT045,2260.71663274404
NCG18,OUT049,1637.16755382014
FDK25,OUT018,2700.24954392006
FDH53,OUT049,1293.95328295158
DRI59,OUT018,3564.30114041507
FDA52,OUT046,2832.74041752498
FDT20,OUT010,92.5183619575254
FDE36,OUT019,392.580315789474
FDI24,OUT017,2792.78346133743
FDB28,OUT018,3184.45113555726
FDV11,OUT017,2827.44052685626
FDP01,OUT046,2464.03680516526
